iter,iterbc,b1_hidden_neurons,batch_size,lr,R_b,all_train_time,all_bc_learn_time,all_counter_example_time,all_verify_time
2,False,15,1000,0.001,0.1,122.77032385201892,37.76799533306621,5.383628380135633,354.700489953917,[0.332270958489377*x1**2 - 1.70585545801584*x1*x2 - 1.28437934421126*x1*x3 + 0.800189864206904*x1*x4 - 0.625949383839236*x1*x5 - 0.485734988826083*x1*x6 - 0.319811572653446*x1*x7 - 0.0290539740245721*x1*x8 + 2.85943939787006*x1 + 7.78427704127271*x2**2 - 7.74789866427139*x2*x3 + 0.353414723513283*x2*x4 - 2.85451113741259*x2*x5 + 6.15403990497081*x2*x6 - 3.60888810654562*x2*x7 + 3.40336401889759*x2*x8 - 9.37143903278643*x2 + 0.443852006394399*x3**2 - 0.0734368832233972*x3*x4 - 1.90010008733984*x3*x5 + 2.08662198895289*x3*x6 - 1.73237599980187*x3*x7 + 0.927485461269947*x3*x8 + 9.06203182993798*x3 + 0.120111135558195*x4**2 - 0.834865571436192*x4*x5 - 0.29223135782912*x4*x6 + 0.392580267140255*x4*x7 - 0.120684609606718*x4*x8 - 0.476680021395384*x4 - 1.01803444979018*x5**2 + 2.74480340984384*x5*x6 - 1.01887866777*x5*x7 + 0.777145897615355*x5*x8 + 5.88214475977226*x5 - 0.0742557539735315*x6**2 - 0.37111746318437*x6*x7 - 0.391405076680222*x6*x8 - 9.22289220161943*x6 + 0.16777662373063*x7**2 + 0.481266173272112*x7*x8 + 5.6855178569057*x7 - 0.101149103154984*x8**2 - 4.79690569692124*x8],"[0.0178903191063903*x1**2 + 0.102420249622864*x1*x2 + 0.0773291586893907*x1*x3 - 0.051855429679094*x1*x4 + 0.0959375452115819*x1*x5 - 0.0761034475070288*x1*x6 + 0.052222064956359*x1*x7 - 0.00769393065424131*x1*x8 - 0.0357974091209182*x1*x9 + 0.273554609311087*x1 - 0.272306200256507*x2**2 - 0.344206793301302*x2*x3 - 0.407478449851481*x2*x4 - 0.139328903210192*x2*x5 - 0.066976787901754*x2*x6 + 0.0941158189795803*x2*x7 - 0.184869861821013*x2*x8 - 0.222582642872996*x2*x9 + 0.852441068004163*x2 - 0.179956361061798*x3**2 - 0.354125778855308*x3*x4 + 0.11787139933649*x3*x5 + 0.0180108665140457*x3*x6 + 0.0262791167597954*x3*x7 - 0.110758915245168*x3*x8 - 0.169479488175136*x3*x9 + 0.637507270952303*x3 - 0.288834572553636*x4**2 - 0.0294666264025544*x4*x5 - 0.16798533419381*x4*x6 + 0.0633277239960342*x4*x7 - 0.136343006916035*x4*x8 - 0.253573227512046*x4*x9 + 0.586225498712225*x4 - 0.0715608763760288*x5**2 + 0.0721757386294349*x5*x6 + 0.127621341955603*x5*x7 - 0.0936693996010175*x5*x8 - 0.0662482919715852*x5*x9 + 0.606347244589371*x5 - 0.0214219080488631*x6**2 - 0.00945162540031188*x6*x7 + 0.0219639936261614*x6*x8 - 0.00740017950754178*x6*x9 + 0.23002585376826*x6 + 0.0607154810639123*x7**2 + 0.0950404205710646*x7*x8 - 0.0351751713335163*x7*x9 + 0.229528046416604*x7 - 0.0691096263053158*x8**2 - 0.0879293106024338*x8*x9 + 0.34247448008577*x8 - 0.0784157673375783*x9**2 + 0.489857530901025*x9 + 0.610149704695945, -0.0169108066216468*x1**2 - 0.0968126406920486*x1*x2 - 0.073095311550023*x1*x3 + 0.0490162941404626*x1*x4 - 0.0906848706935058*x1*x5 + 0.0719367092548012*x1*x6 - 0.0493628557773809*x1*x7 + 0.00727268041897369*x1*x8 + 0.0338374659277929*x1*x9 - 0.258577226655926*x1 + 0.257397169219211*x2**2 + 0.325361134407956*x2*x3 + 0.385168605822434*x2*x4 + 0.131700509363866*x2*x5 + 0.0633097431974284*x2*x6 - 0.0889628857560792*x2*x7 + 0.174748055908574*x2*x8 + 0.210396025279159*x2*x9 - 0.805769085036577*x2 + 0.170103574125981*x3**2 + 0.334737045792722*x3*x4 - 0.111417824833001*x3*x5 - 0.0170247539407236*x3*x6 - 0.0248403093913423*x3*x7 + 0.104694756208423*x3*x8 + 0.160200320286164*x3*x9 - 0.602603123782034*x3 + 0.273020596952676*x4**2 + 0.0278532997607583*x4*x5 + 0.158787972698013*x4*x6 - 0.0598604691127858*x4*x7 + 0.128878093814848*x4*x8 + 0.239689845071091*x4*x9 - 0.554129078774222*x4 + 0.0676428483401584*x5**2 - 0.0682240462832732*x5*x6 - 0.120633948549044*x5*x7 + 0.0885409082755135*x5*x8 + 0.0626211331325951*x5*x9 - 0.573149139366478*x5 + 0.020249037612282*x6**2 + 0.00893413965700744*x6*x7 - 0.0207614434735503*x6*x8 + 0.00699501243512267*x6*x9 - 0.217431713091401*x6 - 0.0573912490384442*x7**2 - 0.0898368645052941*x7*x8 + 0.0332492962683889*x7*x9 - 0.216961161179574*x7 + 0.0653258066104602*x8**2 + 0.0831150947688434*x8*x9 - 0.323723667036817*x8 + 0.0741224273109903*x9**2 - 0.463037351539787*x9 + (x1*x6 - 3*x3)*(0.0773291586893907*x1 - 0.344206793301302*x2 - 0.359912722123596*x3 - 0.354125778855308*x4 + 0.11787139933649*x5 + 0.0180108665140457*x6 + 0.0262791167597954*x7 - 0.110758915245168*x8 - 0.169479488175136*x9 + 0.637507270952303) + (-x2*x6 + x4)*(0.102420249622864*x1 - 0.544612400513013*x2 - 0.344206793301302*x3 - 0.407478449851481*x4 - 0.139328903210192*x5 - 0.066976787901754*x6 + 0.0941158189795803*x7 - 0.184869861821013*x8 - 0.222582642872996*x9 + 0.852441068004163) + (x2*x6 - x4)*(-0.051855429679094*x1 - 0.407478449851481*x2 - 0.354125778855308*x3 - 0.577669145107271*x4 - 0.0294666264025544*x5 - 0.16798533419381*x6 + 0.0633277239960342*x7 - 0.136343006916035*x8 - 0.253573227512046*x9 + 0.586225498712225) + (2*x6*x8 - x9)*(-0.0357974091209182*x1 - 0.222582642872996*x2 - 0.169479488175136*x3 - 0.253573227512046*x4 - 0.0662482919715852*x5 - 0.00740017950754178*x6 - 0.0351751713335163*x7 - 0.0879293106024338*x8 - 0.156831534675157*x9 + 0.489857530901025) + (5*x1 + 3*x3 - x5)*(0.0959375452115819*x1 - 0.139328903210192*x2 + 0.11787139933649*x3 - 0.0294666264025544*x4 - 0.143121752752058*x5 + 0.0721757386294349*x6 + 0.127621341955603*x7 - 0.0936693996010175*x8 - 0.0662482919715852*x9 + 0.606347244589371) + (x2 + 5*x4 - 0.5*x8)*(0.052222064956359*x1 + 0.0941158189795803*x2 + 0.0262791167597954*x3 + 0.0633277239960342*x4 + 0.127621341955603*x5 - 0.00945162540031188*x6 + 0.121430962127825*x7 + 0.0950404205710646*x8 - 0.0351751713335163*x9 + 0.229528046416604) + (3*x3 + x4 + 5*x5 - x6*(x1 + x2 + 2*x8 + 1))*(-0.0761034475070288*x1 - 0.066976787901754*x2 + 0.0180108665140457*x3 - 0.16798533419381*x4 + 0.0721757386294349*x5 - 0.0428438160977262*x6 - 0.00945162540031188*x7 + 0.0219639936261614*x8 - 0.00740017950754178*x9 + 0.23002585376826) + (-2*x6*x8 + 5*x7 - 0.2*x8 + x9)*(-0.00769393065424131*x1 - 0.184869861821013*x2 - 0.110758915245168*x3 - 0.136343006916035*x4 - 0.0936693996010175*x5 + 0.0219639936261614*x6 + 0.0950404205710646*x7 - 0.138219252610632*x8 - 0.0879293106024338*x9 + 0.34247448008577) + (0.0357806382127805*x1 + 0.102420249622864*x2 + 0.0773291586893907*x3 - 0.051855429679094*x4 + 0.0959375452115819*x5 - 0.0761034475070288*x6 + 0.052222064956359*x7 - 0.00769393065424131*x8 - 0.0357974091209182*x9 + 0.273554609311087)*(0.332270958489377*x1**2 - 1.70585545801584*x1*x2 - 1.28437934421126*x1*x3 + 0.800189864206904*x1*x4 - 0.625949383839236*x1*x5 - 0.485734988826083*x1*x6 - 0.319811572653446*x1*x7 - 0.0290539740245721*x1*x8 + 2.85943939787006*x1 + 7.78427704127271*x2**2 - 7.74789866427139*x2*x3 + 0.353414723513283*x2*x4 - 2.85451113741259*x2*x5 + 6.15403990497081*x2*x6 - 3.60888810654562*x2*x7 + 3.40336401889759*x2*x8 - 9.37143903278643*x2 + 0.443852006394399*x3**2 - 0.0734368832233972*x3*x4 - 1.90010008733984*x3*x5 + 2.08662198895289*x3*x6 - 1.73237599980187*x3*x7 + 0.927485461269947*x3*x8 + 12.062031829938*x3 + 0.120111135558195*x4**2 - 0.834865571436192*x4*x5 - 0.29223135782912*x4*x6 + 0.392580267140255*x4*x7 - 0.120684609606718*x4*x8 - 0.476680021395384*x4 - 1.01803444979018*x5**2 + 2.74480340984384*x5*x6 - 1.01887866777*x5*x7 + 0.777145897615355*x5*x8 + 5.88214475977226*x5 - 0.0742557539735315*x6**2 - 0.37111746318437*x6*x7 - 0.391405076680222*x6*x8 - 9.22289220161943*x6 + 0.16777662373063*x7**2 + 0.481266173272112*x7*x8 + 5.6855178569057*x7 - 0.101149103154984*x8**2 - 4.79690569692124*x8) - 0.57674341105981]"
